iso_code,country,year,Energy Type,Energy Consumption (TwH)
OWID_WRL,World,2009,energy_per_gdp,1.628
OWID_WRL,World,2009,fossil fuel,116213.166
OWID_WRL,World,2009,gas,29411.029
OWID_WRL,World,2009,hydro,8532.793
OWID_WRL,World,2009,low carbon,17902.397
OWID_WRL,World,2009,nuclear,7080.672
OWID_WRL,World,2009,oil,46653.505
OWID_WRL,World,2009,other renewable,891.054
OWID_WRL,World,2009,renewables,10821.725
OWID_WRL,World,2009,solar,55.016
OWID_WRL,World,2009,wind,724.212
OWID_WRL,World,2010,biofuel,712.414
OWID_WRL,World,2010,coal,41997.234
OWID_WRL,World,2010,energy_per_capita,20204.963
OWID_WRL,World,2010,energy_per_gdp,1.588
OWID_WRL,World,2010,fossil fuel,121691.136
OWID_WRL,World,2010,gas,31606.766
OWID_WRL,World,2010,hydro,8958.472
OWID_WRL,World,2010,low carbon,18871.237
OWID_WRL,World,2010,nuclear,7218.503
OWID_WRL,World,2010,oil,48087.136
OWID_WRL,World,2010,other renewable,990.475
OWID_WRL,World,2010,renewables,11652.734
OWID_WRL,World,2010,solar,87.907
OWID_WRL,World,2010,wind,903.467
OWID_WRL,World,2011,biofuel,745.152
OWID_WRL,World,2011,coal,44018.078
OWID_WRL,World,2011,energy_per_capita,20447.575
OWID_WRL,World,2011,energy_per_gdp,1.532
OWID_WRL,World,2011,fossil fuel,124939.047
OWID_WRL,World,2011,gas,32370.994
OWID_WRL,World,2011,hydro,9072.896
OWID_WRL,World,2011,low carbon,19036.297
OWID_WRL,World,2011,nuclear,6874.33
OWID_WRL,World,2011,oil,48549.975
OWID_WRL,World,2011,other renewable,1033.31
OWID_WRL,World,2011,renewables,12161.967
OWID_WRL,World,2011,solar,168.766
OWID_WRL,World,2011,wind,1141.844
OWID_WRL,World,2012,biofuel,764.713
OWID_WRL,World,2012,coal,44185.345
OWID_WRL,World,2012,energy_per_capita,20464.76
OWID_WRL,World,2012,energy_per_gdp,1.51
OWID_WRL,World,2012,fossil fuel,126562.097
OWID_WRL,World,2012,gas,33220.032
OWID_WRL,World,2012,hydro,9400.811
OWID_WRL,World,2012,low carbon,19266.268
OWID_WRL,World,2012,nuclear,6364.201
OWID_WRL,World,2012,oil,49156.72
OWID_WRL,World,2012,other renewable,1109.535
OWID_WRL,World,2012,renewables,12902.067
OWID_WRL,World,2012,solar,259.658
OWID_WRL,World,2012,wind,1367.349
OWID_WRL,World,2013,biofuel,817.131
OWID_WRL,World,2013,coal,44993.467
OWID_WRL,World,2013,energy_per_capita,20606.611
OWID_WRL,World,2013,energy_per_gdp,1.496
OWID_WRL,World,2013,fossil fuel,128448.117
OWID_WRL,World,2013,gas,33766.139
OWID_WRL,World,2013,hydro,9764.87
OWID_WRL,World,2013,low carbon,20137.543
OWID_WRL,World,2013,nuclear,6383.714
OWID_WRL,World,2013,oil,49688.511
OWID_WRL,World,2013,other renewable,1187.923
OWID_WRL,World,2013,renewables,13753.829
OWID_WRL,World,2013,solar,356.169
OWID_WRL,World,2013,wind,1627.737
OWID_WRL,World,2014,biofuel,875.835
OWID_WRL,World,2014,coal,44954.435
OWID_WRL,World,2014,energy_per_capita,20532.66
OWID_WRL,World,2014,energy_per_gdp,1.469
OWID_WRL,World,2014,fossil fuel,128962.368
OWID_WRL,World,2014,gas,33994.279
OWID_WRL,World,2014,hydro,9910.341
OWID_WRL,World,2014,low carbon,20829.361
OWID_WRL,World,2014,nuclear,6466.974
OWID_WRL,World,2014,oil,50013.654
OWID_WRL,World,2014,other renewable,1274.776
OWID_WRL,World,2014,renewables,14362.387
OWID_WRL,World,2014,solar,503.532
OWID_WRL,World,2014,wind,1797.902
OWID_WRL,World,2015,biofuel,907.399
OWID_WRL,World,2015,coal,43844.173
OWID_WRL,World,2015,energy_per_capita,20445.283
OWID_WRL,World,2015,energy_per_gdp,1.437
OWID_WRL,World,2015,fossil fuel,129516.27
OWID_WRL,World,2015,gas,34780.121
OWID_WRL,World,2015,hydro,9827.171
OWID_WRL,World,2015,low carbon,21365.767
OWID_WRL,World,2015,nuclear,6516.074
OWID_WRL,World,2015,oil,50891.976
OWID_WRL,World,2015,other renewable,1361.715
OWID_WRL,World,2015,renewables,14849.694
OWID_WRL,World,2015,solar,649.74
OWID_WRL,World,2015,wind,2103.669
OWID_WRL,World,2016,biofuel,944.501
OWID_WRL,World,2016,coal,43195.639
OWID_WRL,World,2016,energy_per_capita,20490.955
OWID_WRL,World,2016,energy_per_gdp,1.429
OWID_WRL,World,2016,fossil fuel,130705.831
OWID_WRL,World,2016,gas,35590.036
OWID_WRL,World,2016,hydro,10091.741
OWID_WRL,World,2016,low carbon,22239.107
OWID_WRL,World,2016,nuclear,6575.951
OWID_WRL,World,2016,oil,51920.156
OWID_WRL,World,2016,other renewable,1377.77
OWID_WRL,World,2016,renewables,15663.156
OWID_WRL,World,2016,solar,825.45
OWID_WRL,World,2016,wind,2423.694
OWID_WRL,World,2017,biofuel,972.009
OWID_WRL,World,2017,coal,43359.508
OWID_WRL,World,2017,energy_per_capita,20624.761
OWID_WRL,World,2017,energy_per_gdp,
OWID_WRL,World,2017,fossil fuel,132512.67
OWID_WRL,World,2017,gas,36585.642
OWID_WRL,World,2017,hydro,10164.682
OWID_WRL,World,2017,low carbon,23160.114
OWID_WRL,World,2017,nuclear,6596.391
OWID_WRL,World,2017,oil,52567.52
OWID_WRL,World,2017,other renewable,1457.234
OWID_WRL,World,2017,renewables,16563.723
OWID_WRL,World,2017,solar,1117.368
OWID_WRL,World,2017,wind,2852.43
OWID_WRL,World,2018,biofuel,1040.053
OWID_WRL,World,2018,coal,44109.462
OWID_WRL,World,2018,energy_per_capita,20975.203
OWID_WRL,World,2018,energy_per_gdp,
OWID_WRL,World,2018,fossil fuel,135807.237
OWID_WRL,World,2018,gas,38516.651
OWID_WRL,World,2018,hydro,10367.535
OWID_WRL,World,2018,low carbon,24252.866
OWID_WRL,World,2018,nuclear,6711.461
OWID_WRL,World,2018,oil,53181.125
OWID_WRL,World,2018,other renewable,1528.605
OWID_WRL,World,2018,renewables,17541.405
OWID_WRL,World,2018,solar,1448.367
OWID_WRL,World,2018,wind,3156.845
OWID_WRL,World,2019,biofuel,1101.949
OWID_WRL,World,2019,coal,43849.215
OWID_WRL,World,2019,energy_per_capita,21027.415
OWID_WRL,World,2019,energy_per_gdp,
OWID_WRL,World,2019,fossil fuel,136761.607
OWID_WRL,World,2019,gas,39292.468
OWID_WRL,World,2019,hydro,10455.127
OWID_WRL,World,2019,low carbon,25427.562
OWID_WRL,World,2019,nuclear,6923.412
OWID_WRL,World,2019,oil,53619.925
OWID_WRL,World,2019,other renewable,1614.027
OWID_WRL,World,2019,renewables,18504.151
OWID_WRL,World,2019,solar,1792.996
OWID_WRL,World,2019,wind,3540.051
