LOCATION,SUBJECT,MEASURE,TIME,Value
Iceland,REAL,IDX2015,2014,93.07076485
Iceland,REAL,IDX2015,2015,100
Iceland,REAL,IDX2015,2016,108.6895506
Iceland,REAL,IDX2015,2017,131.1498933
Iceland,REAL,IDX2015,2018,137.7262111
Iceland,REAL,IDX2015,2019,137.8946077
Iceland,REAL,IDX2015,2020,143.309186
Iceland,RENT,IDX2015,1993,22.78394885
Iceland,RENT,IDX2015,1994,22.72617006
Iceland,RENT,IDX2015,1995,23.02854662
Iceland,RENT,IDX2015,1996,22.98232185
Iceland,RENT,IDX2015,1997,23.55625268
Iceland,RENT,IDX2015,1998,24.93522952
Iceland,RENT,IDX2015,1999,27.34459054
Iceland,RENT,IDX2015,2000,31.13677903
Iceland,RENT,IDX2015,2001,33.3198257
Iceland,RENT,IDX2015,2002,36.0288225
Iceland,RENT,IDX2015,2003,39.6071675
Iceland,RENT,IDX2015,2004,42.73788
Iceland,RENT,IDX2015,2005,45.3886075
Iceland,RENT,IDX2015,2006,49.1503225
Iceland,RENT,IDX2015,2007,54.36009
Iceland,RENT,IDX2015,2008,63.60985
Iceland,RENT,IDX2015,2009,73.505595
Iceland,RENT,IDX2015,2010,75.8929775
Iceland,RENT,IDX2015,2011,79.6271825
Iceland,RENT,IDX2015,2012,84.2280625
Iceland,RENT,IDX2015,2013,90.4446
Iceland,RENT,IDX2015,2014,96.2312775
Iceland,RENT,IDX2015,2015,100
Iceland,RENT,IDX2015,2016,104.325025
Iceland,RENT,IDX2015,2017,108.327
Iceland,RENT,IDX2015,2018,113.8814
Iceland,RENT,IDX2015,2019,120.374675
Iceland,RENT,IDX2015,2020,124.6049
Ireland,PRICEINCOME,IDX2015,1977,82.03942829
Ireland,PRICEINCOME,IDX2015,1978,94.31387871
Ireland,PRICEINCOME,IDX2015,1979,101.879754
Ireland,PRICEINCOME,IDX2015,1980,98.96657387
Ireland,PRICEINCOME,IDX2015,1981,98.61795042
Ireland,PRICEINCOME,IDX2015,1982,96.1341433
Ireland,PRICEINCOME,IDX2015,1983,95.60176007
Ireland,PRICEINCOME,IDX2015,1984,92.02966554
Ireland,PRICEINCOME,IDX2015,1985,87.08740954
Ireland,PRICEINCOME,IDX2015,1986,83.63184446
Ireland,PRICEINCOME,IDX2015,1987,78.05210413
Ireland,PRICEINCOME,IDX2015,1988,80.07634851
Ireland,PRICEINCOME,IDX2015,1989,79.06277901
Ireland,PRICEINCOME,IDX2015,1990,83.93824689
Ireland,PRICEINCOME,IDX2015,1991,81.55730728
Ireland,PRICEINCOME,IDX2015,1992,78.84822387
Ireland,PRICEINCOME,IDX2015,1993,74.92215855
Ireland,PRICEINCOME,IDX2015,1994,77.06566553
Ireland,PRICEINCOME,IDX2015,1995,80.93273613
Ireland,PRICEINCOME,IDX2015,1996,80.63384597
Ireland,PRICEINCOME,IDX2015,1997,86.30423658
Ireland,PRICEINCOME,IDX2015,1998,96.68265604
Ireland,PRICEINCOME,IDX2015,1999,107.7597723
Ireland,PRICEINCOME,IDX2015,2000,117.9778251
Ireland,PRICEINCOME,IDX2015,2001,117.1258683
Ireland,PRICEINCOME,IDX2015,2002,118.7163631
Ireland,PRICEINCOME,IDX2015,2003,128.3853684
Ireland,PRICEINCOME,IDX2015,2004,135.8009342
Ireland,PRICEINCOME,IDX2015,2005,137.9187718
Ireland,PRICEINCOME,IDX2015,2006,152.0125045
Ireland,PRICEINCOME,IDX2015,2007,154.4577275
Ireland,PRICEINCOME,IDX2015,2008,135.5452172
Ireland,PRICEINCOME,IDX2015,2009,117.911239
Ireland,PRICEINCOME,IDX2015,2010,104.9338095
Ireland,PRICEINCOME,IDX2015,2011,92.16023366
Ireland,PRICEINCOME,IDX2015,2012,77.51245047
Ireland,PRICEINCOME,IDX2015,2013,80.26365129
Ireland,PRICEINCOME,IDX2015,2014,93.10957305
Ireland,PRICEINCOME,IDX2015,2015,100
Ireland,PRICEINCOME,IDX2015,2016,103.8000349
Ireland,PRICEINCOME,IDX2015,2017,108.6185537
Ireland,PRICEINCOME,IDX2015,2018,116.1876318
Ireland,PRICEINCOME,IDX2015,2019,114.0878725
Ireland,PRICEINCOME,IDX2015,2020,106.7148188
Ireland,PRICERENT,IDX2015,1970,27.63598709
Ireland,PRICERENT,IDX2015,1971,28.11464422
Ireland,PRICERENT,IDX2015,1972,27.64972629
Ireland,PRICERENT,IDX2015,1973,28.06301278
Ireland,PRICERENT,IDX2015,1974,31.19475866
Ireland,PRICERENT,IDX2015,1975,34.32612533
Ireland,PRICERENT,IDX2015,1976,35.90922796
Ireland,PRICERENT,IDX2015,1977,39.57523304
Ireland,PRICERENT,IDX2015,1978,59.61579072
Ireland,PRICERENT,IDX2015,1979,67.81095839
Ireland,PRICERENT,IDX2015,1980,63.63819195
Ireland,PRICERENT,IDX2015,1981,66.75113986
Ireland,PRICERENT,IDX2015,1982,61.40572399
Ireland,PRICERENT,IDX2015,1983,62.9088645
Ireland,PRICERENT,IDX2015,1984,60.01357184
Ireland,PRICERENT,IDX2015,1985,55.93560136
Ireland,PRICERENT,IDX2015,1986,55.01771122
Ireland,PRICERENT,IDX2015,1987,49.45911743
Ireland,PRICERENT,IDX2015,1988,54.73036396
Ireland,PRICERENT,IDX2015,1989,54.71667257
Ireland,PRICERENT,IDX2015,1990,52.79721363
Ireland,PRICERENT,IDX2015,1991,51.65681155
Ireland,PRICERENT,IDX2015,1992,48.30984403
Ireland,PRICERENT,IDX2015,1993,52.81611838
Ireland,PRICERENT,IDX2015,1994,59.90825403
Ireland,PRICERENT,IDX2015,1995,59.78560777
Ireland,PRICERENT,IDX2015,1996,65.59326416
Ireland,PRICERENT,IDX2015,1997,70.79885017
Ireland,PRICERENT,IDX2015,1998,84.97731592
Ireland,PRICERENT,IDX2015,1999,124.4225648
Ireland,PRICERENT,IDX2015,2000,134.1493024
Ireland,PRICERENT,IDX2015,2001,124.6413076
Ireland,PRICERENT,IDX2015,2002,136.5161134
Ireland,PRICERENT,IDX2015,2003,165.5166987
Ireland,PRICERENT,IDX2015,2004,179.0711455
Ireland,PRICERENT,IDX2015,2005,178.942086
Ireland,PRICERENT,IDX2015,2006,167.7385736
Ireland,PRICERENT,IDX2015,2007,137.142066
Ireland,PRICERENT,IDX2015,2008,113.550735
Ireland,PRICERENT,IDX2015,2009,138.0576639
Ireland,PRICERENT,IDX2015,2010,116.6362673
Ireland,PRICERENT,IDX2015,2011,84.71054315
Ireland,PRICERENT,IDX2015,2012,75.44815786
Ireland,PRICERENT,IDX2015,2013,77.01953832
Ireland,PRICERENT,IDX2015,2014,90.41268697
Ireland,PRICERENT,IDX2015,2015,100
Ireland,PRICERENT,IDX2015,2016,104.6932581
Ireland,PRICERENT,IDX2015,2017,111.7872844
Ireland,PRICERENT,IDX2015,2018,118.0817223
Ireland,PRICERENT,IDX2015,2019,115.546131
Ireland,PRICERENT,IDX2015,2020,114.9087474
Ireland,REAL,IDX2015,1970,32.7355948
Ireland,REAL,IDX2015,1971,33.57857776
Ireland,REAL,IDX2015,1972,33.63584843
Ireland,REAL,IDX2015,1973,32.6870489
Ireland,REAL,IDX2015,1974,34.20214865
Ireland,REAL,IDX2015,1975,35.45575639
Ireland,REAL,IDX2015,1976,35.28998885
Ireland,REAL,IDX2015,1977,36.88461437
Ireland,REAL,IDX2015,1978,45.70224775
Ireland,REAL,IDX2015,1979,49.68101508
Ireland,REAL,IDX2015,1980,47.04992875
Ireland,REAL,IDX2015,1981,47.67382244
Ireland,REAL,IDX2015,1982,44.52030362
Ireland,REAL,IDX2015,1983,43.86066834
Ireland,REAL,IDX2015,1984,42.65465847
Ireland,REAL,IDX2015,1985,41.08976557
Ireland,REAL,IDX2015,1986,40.40672734
Ireland,REAL,IDX2015,1987,39.05648269
Ireland,REAL,IDX2015,1988,40.97350504
Ireland,REAL,IDX2015,1989,42.52353928
Ireland,REAL,IDX2015,1990,47.43459429
Ireland,REAL,IDX2015,1991,47.50186987
Ireland,REAL,IDX2015,1992,47.01396986
Ireland,REAL,IDX2015,1993,46.96694535
Ireland,REAL,IDX2015,1994,47.92027551
Ireland,REAL,IDX2015,1995,49.5565407
Ireland,REAL,IDX2015,1996,52.02461049
Ireland,REAL,IDX2015,1997,58.13515268
Ireland,REAL,IDX2015,1998,69.40056007
Ireland,REAL,IDX2015,1999,81.97984958
Ireland,REAL,IDX2015,2000,94.35703051
Ireland,REAL,IDX2015,2001,102.2704611
Ireland,REAL,IDX2015,2002,104.5449516
Ireland,REAL,IDX2015,2003,115.6016221
Ireland,REAL,IDX2015,2004,126.5830691
Ireland,REAL,IDX2015,2005,135.2941804
Ireland,REAL,IDX2015,2006,151.2468732
Ireland,REAL,IDX2015,2007,157.5954334
Ireland,REAL,IDX2015,2008,145.3331641
Ireland,REAL,IDX2015,2009,126.6255829
Ireland,REAL,IDX2015,2010,111.2304455
Ireland,REAL,IDX2015,2011,91.27446522
Ireland,REAL,IDX2015,2012,78.18642479
Ireland,REAL,IDX2015,2013,78.41865704
Ireland,REAL,IDX2015,2014,90.67211834
Ireland,REAL,IDX2015,2015,100
Ireland,REAL,IDX2015,2016,107.0116264
Ireland,REAL,IDX2015,2017,117.385868
Ireland,REAL,IDX2015,2018,126.9100337
Ireland,REAL,IDX2015,2019,127.3350488
Ireland,REAL,IDX2015,2020,127.2462391
Ireland,RENT,IDX2015,1959,5.259047795
Ireland,RENT,IDX2015,1960,5.418081624
Ireland,RENT,IDX2015,1961,5.602245661
Ireland,RENT,IDX2015,1962,5.840553915
Ireland,RENT,IDX2015,1963,6.109940785
Ireland,RENT,IDX2015,1964,6.437477725
Ireland,RENT,IDX2015,1965,6.836397996
Ireland,RENT,IDX2015,1966,7.267975175
Ireland,RENT,IDX2015,1967,7.708778401
Ireland,RENT,IDX2015,1968,8.243545006
Ireland,RENT,IDX2015,1969,9.130503437
Ireland,RENT,IDX2015,1970,9.985134105
Ireland,RENT,IDX2015,1971,11.02182896
Ireland,RENT,IDX2015,1972,12.2980721
Ireland,RENT,IDX2015,1973,13.14857673
Ireland,RENT,IDX2015,1974,14.31398274
Ireland,RENT,IDX2015,1975,15.90566373
Ireland,RENT,IDX2015,1976,18.17905977
Ireland,RENT,IDX2015,1977,19.6951388
Ireland,RENT,IDX2015,1978,17.56262823
Ireland,RENT,IDX2015,1979,19.18422384
Ireland,RENT,IDX2015,1980,22.94804293
Ireland,RENT,IDX2015,1981,26.57024749
Ireland,RENT,IDX2015,1982,30.95049288
Ireland,RENT,IDX2015,1983,32.51238695
Ireland,RENT,IDX2015,1984,35.5959114
Ireland,RENT,IDX2015,1985,38.60863187
Ireland,RENT,IDX2015,1986,40.37600067
Ireland,RENT,IDX2015,1987,44.46052791
Ireland,RENT,IDX2015,1988,43.7552459
Ireland,RENT,IDX2015,1989,47.28443451
Ireland,RENT,IDX2015,1990,55.80310198
Ireland,RENT,IDX2015,1991,58.62824733
Ireland,RENT,IDX2015,1992,64.09710801
Ireland,RENT,IDX2015,1993,60.36480755
Ireland,RENT,IDX2015,1994,55.07737688
Ireland,RENT,IDX2015,1995,58.68008484
Ireland,RENT,IDX2015,1996,58.05803726
Ireland,RENT,IDX2015,1997,61.66938271
Ireland,RENT,IDX2015,1998,63.89839549
Ireland,RENT,IDX2015,1999,53.21122915
Ireland,RENT,IDX2015,2000,59.49220994
Ireland,RENT,IDX2015,2001,71.68266896
Ireland,RENT,IDX2015,2002,69.97202875
Ireland,RENT,IDX2015,2003,66.04562826
Ireland,RENT,IDX2015,2004,67.75205347
Ireland,RENT,IDX2015,2005,73.64618921
Ireland,RENT,IDX2015,2006,90.57113382
Ireland,RENT,IDX2015,2007,118.9361149
Ireland,RENT,IDX2015,2008,133.3797917
Ireland,RENT,IDX2015,2009,89.03012363
Ireland,RENT,IDX2015,2010,91.1805789
Ireland,RENT,IDX2015,2011,104.057123
Ireland,RENT,IDX2015,2012,100.8096801
Ireland,RENT,IDX2015,2013,99.9912875
Ireland,RENT,IDX2015,2014,99.25998241
Ireland,RENT,IDX2015,2015,100
Ireland,RENT,IDX2015,2016,102.6553878
Ireland,RENT,IDX2015,2017,106.5732383
Ireland,RENT,IDX2015,2018,111.2484889
Ireland,RENT,IDX2015,2019,116.3590645
Ireland,RENT,IDX2015,2020,117.3602647
Italy,PRICEINCOME,IDX2015,1970,107.1375642
Italy,PRICEINCOME,IDX2015,1971,101.0277696
Italy,PRICEINCOME,IDX2015,1972,95.2970772
Italy,PRICEINCOME,IDX2015,1973,91.82899216
Italy,PRICEINCOME,IDX2015,1974,123.7182552
Italy,PRICEINCOME,IDX2015,1975,115.3981971
Italy,PRICEINCOME,IDX2015,1976,115.1424469
Italy,PRICEINCOME,IDX2015,1977,110.6856771
Italy,PRICEINCOME,IDX2015,1978,107.4110842
Italy,PRICEINCOME,IDX2015,1979,112.3785039
Italy,PRICEINCOME,IDX2015,1980,111.5063132
Italy,PRICEINCOME,IDX2015,1981,123.4002486
Italy,PRICEINCOME,IDX2015,1982,118.1948669
Italy,PRICEINCOME,IDX2015,1983,103.6510761
Italy,PRICEINCOME,IDX2015,1984,90.00142178
Italy,PRICEINCOME,IDX2015,1985,78.49075347
Italy,PRICEINCOME,IDX2015,1986,75.57532685
Italy,PRICEINCOME,IDX2015,1987,75.27973642
Italy,PRICEINCOME,IDX2015,1988,76.49101051
Italy,PRICEINCOME,IDX2015,1989,91.5246732
Italy,PRICEINCOME,IDX2015,1990,102.4332932
Italy,PRICEINCOME,IDX2015,1991,103.7686997
Italy,PRICEINCOME,IDX2015,1992,104.2952022
Italy,PRICEINCOME,IDX2015,1993,103.5682548
Italy,PRICEINCOME,IDX2015,1994,95.96365996
Italy,PRICEINCOME,IDX2015,1995,90.89086297
Italy,PRICEINCOME,IDX2015,1996,83.3799128
Italy,PRICEINCOME,IDX2015,1997,77.88029156
Italy,PRICEINCOME,IDX2015,1998,78.96164984
Italy,PRICEINCOME,IDX2015,1999,81.03806769
Italy,PRICEINCOME,IDX2015,2000,84.29699301
Italy,PRICEINCOME,IDX2015,2001,87.04997789
Italy,PRICEINCOME,IDX2015,2002,92.08375285
Italy,PRICEINCOME,IDX2015,2003,98.74349609
Italy,PRICEINCOME,IDX2015,2004,105.4465328
Italy,PRICEINCOME,IDX2015,2005,111.2911115
Italy,PRICEINCOME,IDX2015,2006,114.7603174
Italy,PRICEINCOME,IDX2015,2007,117.2638862
Italy,PRICEINCOME,IDX2015,2008,118.4510282
Italy,PRICEINCOME,IDX2015,2009,117.9369864
Italy,PRICEINCOME,IDX2015,2010,118.3040546
Italy,PRICEINCOME,IDX2015,2011,117.4402154
Italy,PRICEINCOME,IDX2015,2012,118.7064534
Italy,PRICEINCOME,IDX2015,2013,111.0430939
Italy,PRICEINCOME,IDX2015,2014,105.3354068
Italy,PRICEINCOME,IDX2015,2015,100
Italy,PRICEINCOME,IDX2015,2016,98.76868264
Italy,PRICEINCOME,IDX2015,2017,95.55564207
Italy,PRICEINCOME,IDX2015,2018,93.2446996
Italy,PRICEINCOME,IDX2015,2019,92.23782681
Italy,PRICEINCOME,IDX2015,2020,96.55916557
Italy,PRICERENT,IDX2015,1970,54.43941405
Italy,PRICERENT,IDX2015,1971,55.46649158
Italy,PRICERENT,IDX2015,1972,55.99907962
Italy,PRICERENT,IDX2015,1973,59.24525795
Italy,PRICERENT,IDX2015,1974,95.58671318
Italy,PRICERENT,IDX2015,1975,92.84115185
Italy,PRICERENT,IDX2015,1976,102.7711913
Italy,PRICERENT,IDX2015,1977,113.2930098
Italy,PRICERENT,IDX2015,1978,121.6321997
Italy,PRICERENT,IDX2015,1979,116.8381548
Italy,PRICERENT,IDX2015,1980,119.9782764
Italy,PRICERENT,IDX2015,1981,142.1558973
Italy,PRICERENT,IDX2015,1982,137.8487883
Italy,PRICERENT,IDX2015,1983,120.4500633
Italy,PRICERENT,IDX2015,1984,96.48659387
Italy,PRICERENT,IDX2015,1985,89.05556932
Italy,PRICERENT,IDX2015,1986,84.6372294
Italy,PRICERENT,IDX2015,1987,86.68879074
Italy,PRICERENT,IDX2015,1988,92.02842505
Italy,PRICERENT,IDX2015,1989,114.6442954
Italy,PRICERENT,IDX2015,1990,131.1685339
Italy,PRICERENT,IDX2015,1991,137.4148302
Italy,PRICERENT,IDX2015,1992,137.9087469
Italy,PRICERENT,IDX2015,1993,129.9663538
Italy,PRICERENT,IDX2015,1994,117.483858
Italy,PRICERENT,IDX2015,1995,111.4771895
Italy,PRICERENT,IDX2015,1996,100.3459995
Italy,PRICERENT,IDX2015,1997,89.70420231
Italy,PRICERENT,IDX2015,1998,87.05767038
Italy,PRICERENT,IDX2015,1999,88.94799037
Italy,PRICERENT,IDX2015,2000,93.97601409
Italy,PRICERENT,IDX2015,2001,99.44047045
Italy,PRICERENT,IDX2015,2002,106.5139141
Italy,PRICERENT,IDX2015,2003,114.2940359
Italy,PRICERENT,IDX2015,2004,122.2251664
Italy,PRICERENT,IDX2015,2005,128.5758201
Italy,PRICERENT,IDX2015,2006,133.536725
Italy,PRICERENT,IDX2015,2007,137.3200089
Italy,PRICERENT,IDX2015,2008,136.319096
Italy,PRICERENT,IDX2015,2009,127.0368816
Italy,PRICERENT,IDX2015,2010,124.0200098
Italy,PRICERENT,IDX2015,2011,123.7071297
Italy,PRICERENT,IDX2015,2012,117.9946626
Italy,PRICERENT,IDX2015,2013,108.912187
Italy,PRICERENT,IDX2015,2014,104.0908751
Italy,PRICERENT,IDX2015,2015,100
Italy,PRICERENT,IDX2015,2016,99.94974686
Italy,PRICERENT,IDX2015,2017,98.68152305
Italy,PRICERENT,IDX2015,2018,97.76148382
Italy,PRICERENT,IDX2015,2019,97.39637705
Italy,PRICERENT,IDX2015,2020,99.01352011
Italy,REAL,IDX2015,1970,61.43076524
Italy,REAL,IDX2015,1971,61.6086132
Italy,REAL,IDX2015,1972,61.04060785
Italy,REAL,IDX2015,1973,60.40548141
Italy,REAL,IDX2015,1974,84.56172091
Italy,REAL,IDX2015,1975,80.90060883
Italy,REAL,IDX2015,1976,85.06848145
Italy,REAL,IDX2015,1977,85.04180875
Italy,REAL,IDX2015,1978,86.59724859
Italy,REAL,IDX2015,1979,91.9731435
Italy,REAL,IDX2015,1980,94.17968923
Italy,REAL,IDX2015,1981,109.7767495
Italy,REAL,IDX2015,1982,105.8154253
Italy,REAL,IDX2015,1983,94.89433172
Italy,REAL,IDX2015,1984,84.267567
Italy,REAL,IDX2015,1985,75.62707701
Italy,REAL,IDX2015,1986,73.65428961
Italy,REAL,IDX2015,1987,75.94778173
Italy,REAL,IDX2015,1988,79.53096056
Italy,REAL,IDX2015,1989,98.19126972
Italy,REAL,IDX2015,1990,112.1337091
Italy,REAL,IDX2015,1991,116.5933466
Italy,REAL,IDX2015,1992,117.734512
Italy,REAL,IDX2015,1993,112.0305764
Italy,REAL,IDX2015,1994,103.5683713
Italy,REAL,IDX2015,1995,98.38478227
Italy,REAL,IDX2015,1996,91.39540616
Italy,REAL,IDX2015,1997,85.47922935
Italy,REAL,IDX2015,1998,85.63993097
Italy,REAL,IDX2015,1999,88.93218944
Italy,REAL,IDX2015,2000,93.38451332
Italy,REAL,IDX2015,2001,98.52250732
Italy,REAL,IDX2015,2002,104.8768405
Italy,REAL,IDX2015,2003,112.2279334
Italy,REAL,IDX2015,2004,120.4459778
Italy,REAL,IDX2015,2005,126.9982861
Italy,REAL,IDX2015,2006,131.6335004
Italy,REAL,IDX2015,2007,135.3887751
Italy,REAL,IDX2015,2008,133.4097885
Italy,REAL,IDX2015,2009,129.2394037
Italy,REAL,IDX2015,2010,126.6321552
Italy,REAL,IDX2015,2011,124.7058221
Italy,REAL,IDX2015,2012,118.4262897
Italy,REAL,IDX2015,2013,109.5367466
Italy,REAL,IDX2015,2014,104.1095482
Italy,REAL,IDX2015,2015,100
Italy,REAL,IDX2015,2016,100.1419996
Italy,REAL,IDX2015,2017,98.01907003
Italy,REAL,IDX2015,2018,96.55882575
Italy,REAL,IDX2015,2019,95.98646138
Italy,REAL,IDX2015,2020,98.04188385
Italy,RENT,IDX2015,1960,3.041285286
Italy,RENT,IDX2015,1961,3.329788329
Italy,RENT,IDX2015,1962,3.646603891
Italy,RENT,IDX2015,1963,4.005350494
Italy,RENT,IDX2015,1964,4.325750138
Italy,RENT,IDX2015,1965,4.492759222
Italy,RENT,IDX2015,1966,4.665024465
Italy,RENT,IDX2015,1967,4.850818938
Italy,RENT,IDX2015,1968,5.054273365
Italy,RENT,IDX2015,1969,5.275889616
Italy,RENT,IDX2015,1970,5.585813301
Italy,RENT,IDX2015,1971,5.789554653
Italy,RENT,IDX2015,1972,6.029681489
Italy,RENT,IDX2015,1973,6.460534437
Italy,RENT,IDX2015,1974,6.822444383
Italy,RENT,IDX2015,1975,7.776738576
Italy,RENT,IDX2015,1976,8.723579907
Italy,RENT,IDX2015,1977,9.248349415
Italy,RENT,IDX2015,1978,9.882028029
Italy,RENT,IDX2015,1979,12.63312335
Italy,RENT,IDX2015,1980,15.2261092
Italy,RENT,IDX2015,1981,17.61507939
Italy,RENT,IDX2015,1982,20.53541142
Italy,RENT,IDX2015,1983,24.37731762
Italy,RENT,IDX2015,1984,29.93020139
Italy,RENT,IDX2015,1985,31.74051666
Italy,RENT,IDX2015,1986,34.5664085
Italy,RENT,IDX2015,1987,36.56830769
Italy,RENT,IDX2015,1988,38.19469943
Italy,RENT,IDX2015,1989,40.32522488
Italy,RENT,IDX2015,1990,42.84595276
Italy,RENT,IDX2015,1991,45.43526548
Italy,RENT,IDX2015,1992,48.08104543
Italy,RENT,IDX2015,1993,51.1624336
Italy,RENT,IDX2015,1994,54.96863997
Italy,RENT,IDX2015,1995,58.3785146
Italy,RENT,IDX2015,1996,62.74846684
Italy,RENT,IDX2015,1997,66.90466694
Italy,RENT,IDX2015,1998,70.36574972
Italy,RENT,IDX2015,1999,72.69727715
Italy,RENT,IDX2015,2000,74.49298462
Italy,RENT,IDX2015,2001,76.17284628
Italy,RENT,IDX2015,2002,77.92510969
Italy,RENT,IDX2015,2003,80.08285842
Italy,RENT,IDX2015,2004,82.32749276
Italy,RENT,IDX2015,2005,84.16664677
Italy,RENT,IDX2015,2006,86.25681337
Italy,RENT,IDX2015,2007,88.20699607
Italy,RENT,IDX2015,2008,90.37439653
Italy,RENT,IDX2015,2009,93.40586341
Italy,RENT,IDX2015,2010,95.22570896
Italy,RENT,IDX2015,2011,96.762157
Italy,RENT,IDX2015,2012,98.87310695
Italy,RENT,IDX2015,2013,100.1745786
Italy,RENT,IDX2015,2014,99.86509071
Italy,RENT,IDX2015,2015,100
Italy,RENT,IDX2015,2016,100.3003637
Italy,RENT,IDX2015,2017,100.5003478
Italy,RENT,IDX2015,2018,100.8836424
Italy,RENT,IDX2015,2019,101.1586205
Italy,RENT,IDX2015,2020,101.4002764
Japan,PRICEINCOME,IDX2015,1960,137.7084921
Japan,PRICEINCOME,IDX2015,1961,161.9177617
Japan,PRICEINCOME,IDX2015,1962,172.4064116
Japan,PRICEINCOME,IDX2015,1963,171.5323964
Japan,PRICEINCOME,IDX2015,1964,171.1121665
Japan,PRICEINCOME,IDX2015,1965,170.1810876
Japan,PRICEINCOME,IDX2015,1966,161.2962721
Japan,PRICEINCOME,IDX2015,1967,162.4974241
Japan,PRICEINCOME,IDX2015,1968,164.0668096
Japan,PRICEINCOME,IDX2015,1969,174.2110673
Japan,PRICEINCOME,IDX2015,1970,182.9731129
Japan,PRICEINCOME,IDX2015,1971,189.3095985
Japan,PRICEINCOME,IDX2015,1972,194.3341102
Japan,PRICEINCOME,IDX2015,1973,212.291436
Japan,PRICEINCOME,IDX2015,1974,195.1174942
Japan,PRICEINCOME,IDX2015,1975,164.7251621
Japan,PRICEINCOME,IDX2015,1976,150.429256
Japan,PRICEINCOME,IDX2015,1977,144.7647045
Japan,PRICEINCOME,IDX2015,1978,141.7512001
Japan,PRICEINCOME,IDX2015,1979,147.329235
Japan,PRICEINCOME,IDX2015,1980,155.1592181
Japan,PRICEINCOME,IDX2015,1981,160.5843307
Japan,PRICEINCOME,IDX2015,1982,164.7379909
Japan,PRICEINCOME,IDX2015,1983,166.0270648
Japan,PRICEINCOME,IDX2015,1984,163.9374166
Japan,PRICEINCOME,IDX2015,1985,160.7364227
Japan,PRICEINCOME,IDX2015,1986,160.8890221
Japan,PRICEINCOME,IDX2015,1987,169.1568731
Japan,PRICEINCOME,IDX2015,1988,168.8818129
Japan,PRICEINCOME,IDX2015,1989,170.5968981
Japan,PRICEINCOME,IDX2015,1990,180.6217472
Japan,PRICEINCOME,IDX2015,1991,177.0513533
Japan,PRICEINCOME,IDX2015,1992,166.4974538
Japan,PRICEINCOME,IDX2015,1993,158.056966
Japan,PRICEINCOME,IDX2015,1994,152.0864005
Japan,PRICEINCOME,IDX2015,1995,147.8613863
Japan,PRICEINCOME,IDX2015,1996,145.2229566
Japan,PRICEINCOME,IDX2015,1997,140.2199531
Japan,PRICEINCOME,IDX2015,1998,137.3342186
Japan,PRICEINCOME,IDX2015,1999,134.9207458
Japan,PRICEINCOME,IDX2015,2000,131.5829784
Japan,PRICEINCOME,IDX2015,2001,130.8645289
Japan,PRICEINCOME,IDX2015,2002,125.4572744
Japan,PRICEINCOME,IDX2015,2003,119.3559399
Japan,PRICEINCOME,IDX2015,2004,110.9842927
Japan,PRICEINCOME,IDX2015,2005,104.6232562
Japan,PRICEINCOME,IDX2015,2006,100.0670287
Japan,PRICEINCOME,IDX2015,2007,98.43794483
Japan,PRICEINCOME,IDX2015,2008,99.65995484
Japan,PRICEINCOME,IDX2015,2009,95.55889675
Japan,PRICEINCOME,IDX2015,2010,97.15945877
Japan,PRICEINCOME,IDX2015,2011,97.72592077
Japan,PRICEINCOME,IDX2015,2012,96.39206734
Japan,PRICEINCOME,IDX2015,2013,97.72047525
Japan,PRICEINCOME,IDX2015,2014,99.09373629
Japan,PRICEINCOME,IDX2015,2015,100
Japan,PRICEINCOME,IDX2015,2016,101.0336201
Japan,PRICEINCOME,IDX2015,2017,102.3950508
Japan,PRICEINCOME,IDX2015,2018,103.0770478
Japan,PRICEINCOME,IDX2015,2019,103.2952821
Japan,PRICEINCOME,IDX2015,2020,100.5242892
Japan,PRICERENT,IDX2015,1970,104.041755
Japan,PRICERENT,IDX2015,1971,111.7243062
Japan,PRICERENT,IDX2015,1972,121.2453025
Japan,PRICERENT,IDX2015,1973,148.4241141
Japan,PRICERENT,IDX2015,1974,157.0160242
Japan,PRICERENT,IDX2015,1975,137.6154592
Japan,PRICERENT,IDX2015,1976,128.0017703
Japan,PRICERENT,IDX2015,1977,121.053128
Japan,PRICERENT,IDX2015,1978,118.1659564
Japan,PRICERENT,IDX2015,1979,122.7527184
Japan,PRICERENT,IDX2015,1980,133.07543
Japan,PRICERENT,IDX2015,1981,140.9633024
Japan,PRICERENT,IDX2015,1982,146.0160342
Japan,PRICERENT,IDX2015,1983,147.2917578
Japan,PRICERENT,IDX2015,1984,147.1705821
Japan,PRICERENT,IDX2015,1985,146.1321604
Japan,PRICERENT,IDX2015,1986,146.3235571
Japan,PRICERENT,IDX2015,1987,152.4315167
Japan,PRICERENT,IDX2015,1988,157.1405663
Japan,PRICERENT,IDX2015,1989,164.4496339
Japan,PRICERENT,IDX2015,1990,182.0882064
Japan,PRICERENT,IDX2015,1991,185.2754552
Japan,PRICERENT,IDX2015,1992,173.3325178
Japan,PRICERENT,IDX2015,1993,161.7196907
Japan,PRICERENT,IDX2015,1994,154.6803283
Japan,PRICERENT,IDX2015,1995,149.3774247
Japan,PRICERENT,IDX2015,1996,144.9198077
Japan,PRICERENT,IDX2015,1997,141.6326701
Japan,PRICERENT,IDX2015,1998,139.4489053
Japan,PRICERENT,IDX2015,1999,135.4275987
Japan,PRICERENT,IDX2015,2000,130.4883011
